Date,Australia,Austria,Belgium,Canada,Denmark,Finland,France,Germany,Hong Kong,Ireland,Israel,Italy,Japan,Netherlands,New Zealand,Norway,Portugal,Singapore,Spain,Sweden,Switzerland,United Kingdom,USA
2015-08-13,721.096386,942.878562,1691.270613,1510.139302,9406.489349,475.279862,1648.136446,1982.409432,10141.478311,202.177775,288.035828,296.432093,2942.475145,2624.237628,109.115707,2227.654871,62.785835,3513.794014,478.89048,7415.278093,5315.551915,1247.167163,1994.910571
2015-08-14,718.129452,938.79763,1670.298307,1517.262555,9475.688233,473.860007,1637.883173,1976.117275,10170.26216,202.172083,289.683993,294.483055,2938.147673,2601.496261,108.053873,2182.283961,62.603407,3523.608582,474.933302,7371.761355,5324.718965,1245.598871,2002.59961
2015-08-17,720.414363,933.102287,1658.371413,1508.159412,9498.458533,471.959438,1640.737028,1962.048767,10087.141537,202.627945,284.818444,295.471867,2949.225547,2594.286775,109.853242,2182.727964,63.079682,3453.829117,474.01188,7368.528567,5341.421869,1244.599466,2013.566884
2015-08-18,706.123362,933.550521,1663.049825,1505.740152,9564.410089,471.346719,1631.564075,1950.991148,9933.759724,202.448443,284.418754,294.185401,2947.789655,2619.599395,109.159256,2157.604228,62.596535,3449.437748,471.903195,7317.906185,5342.600919,1244.320736,2008.244162
2015-08-19,716.578711,930.372188,1639.819802,1481.046749,9427.671582,462.702485,1606.65124,1914.849553,9777.173775,198.782149,282.660622,289.215501,2911.122573,2570.577072,110.829789,2122.013915,61.319085,3431.992312,467.945789,7144.765064,5300.963625,1220.246887,1991.409038
2015-08-20,705.168443,918.140732,1621.780034,1451.119804,9273.414391,455.984793,1593.710525,1894.384136,9598.769237,197.06888,281.687869,285.377486,2882.245128,2538.823577,111.666098,2107.7169,61.60007,3396.11685,466.052918,7120.626126,5260.261577,1215.098215,1948.44641
2015-08-21,694.260458,893.247679,1583.926086,1417.272269,9076.948169,449.248566,1560.336956,1858.388493,9432.043962,191.535938,281.862577,280.161893,2820.008278,2478.570236,114.069029,2080.378933,59.754124,3350.957255,456.816442,7025.671049,5139.989814,1181.248597,1887.319917
2015-08-24,652.285829,862.731339,1538.194318,1371.279543,8828.856649,434.492064,1513.341281,1814.936652,8944.046713,185.542248,261.057315,269.005852,2738.900835,2418.233893,107.908666,1970.679293,57.213701,3201.680152,443.441864,6792.986569,5042.687969,1130.889298,1812.512501
2015-08-25,669.52527,886.209561,1579.011334,1372.420739,9016.80178,449.038288,1552.325826,1875.165401,9088.652396,190.793182,267.248741,280.975979,2621.612316,2482.298273,108.811813,2005.230139,58.781,3294.086181,452.613547,6915.859648,5149.481299,1162.425138,1788.58589
2015-08-26,667.80036,874.870493,1556.922958,1395.756374,8931.094403,443.685722,1529.296634,1850.911393,8979.225551,190.246286,260.373927,278.656674,2723.327806,2443.850914,106.484022,1998.893254,58.446609,3260.158095,445.849499,6818.713637,5040.837125,1130.692649,1857.288346
2015-08-27,679.116157,895.35806,1579.806565,1442.632445,9076.463248,448.901952,1554.185331,1876.332418,9244.52683,194.323189,262.997811,283.45202,2727.890488,2474.251027,108.558406,2043.379749,59.830907,3353.086029,451.841774,6977.625796,5103.212563,1158.92785,1903.042186
2015-08-28,684.03735,892.271147,1590.536809,1454.204413,9054.323299,448.854456,1560.328669,1874.832191,9224.540513,194.119332,261.863911,281.108677,2811.46835,2483.357829,109.580957,2085.57969,59.925772,3339.067172,454.781536,7047.49123,5096.53854,1168.28026,1904.97344
2015-08-31,669.897914,883.561833,1586.655414,1443.697907,9040.857215,444.446332,1550.41474,1866.027661,9182.441786,197.5832,263.347191,280.141291,2777.952522,2478.326398,107.615905,2051.684131,59.235554,3288.774401,449.745461,6983.85542,5086.490469,1170.296701,1888.73574
2015-09-01,650.426262,869.72695,1554.820241,1413.874826,8872.62597,436.404855,1520.998719,1831.203889,9021.61081,192.297829,257.36789,275.088829,2701.112518,2428.916562,107.265089,2033.791076,57.924463,3240.055819,439.972876,6861.690164,4999.314318,1130.931633,1833.038359
2015-09-02,648.811775,861.091062,1565.739571,1410.457727,8969.980391,438.840111,1521.56265,1833.381004,8926.398348,191.516165,260.861914,276.409061,2674.046793,2424.023795,105.99658,2033.937975,57.373012,3224.552363,436.269006,6893.797152,4962.970631,1132.872329,1866.420355
2015-09-03,641.497625,870.857592,1570.156242,1430.117169,9062.942057,444.764712,1535.886268,1858.794989,8924.843718,191.254672,265.630262,280.271209,2688.993133,2455.131136,105.620089,2088.147395,57.672578,3260.768693,434.965219,7026.837721,5011.7098,1148.268904,1869.0203
2015-09-04,634.505003,850.738513,1545.609791,1406.685174,8888.202427,435.881557,1496.374076,1812.170013,8945.656403,188.793888,266.190906,271.868073,2657.935023,2400.204665,103.581752,2017.50511,56.371488,3202.824065,425.952927,6811.399084,4948.899388,1115.827952,1840.779903
2015-09-07,632.137816,862.716918,1556.669709,1402.400693,8910.706492,438.340748,1510.436831,1830.930422,8868.997091,190.656818,260.32501,274.71139,2658.987932,2427.660607,103.219386,2016.245729,56.22058,3171.225233,426.913722,6867.518322,4972.472009,1128.421048,1840.779903
2015-09-08,649.517271,882.596167,1568.821155,1426.064012,9059.260248,448.246679,1530.390263,1863.993491,9143.38064,193.999316,261.86792,279.265416,2596.898389,2450.750986,105.195729,2068.574806,56.956505,3234.91511,430.825172,6978.680181,4993.007381,1149.02456,1886.800747
2015-09-09,666.328631,887.953311,1594.448423,1421.558994,9170.818856,457.308641,1548.977984,1868.123619,9481.028046,197.027815,262.40581,281.416089,2740.445457,2475.264193,107.636742,2102.178042,56.971075,3311.913058,437.72147,7083.83095,5061.152975,1165.165676,1860.714419
2015-09-10,652.785819,881.961454,1579.771596,1418.501729,9168.946358,455.165211,1535.140642,1861.916715,9285.540042,196.152583,257.437069,280.007165,2687.979717,2444.233792,105.536565,2059.760787,56.289919,3253.443029,431.332426,7045.318334,5020.395144,1155.489275,1870.29272
2015-09-11,649.481048,881.179449,1572.12245,1401.831787,9163.31138,453.804864,1527.313487,1856.278602,9256.807272,195.515902,259.219746,279.60277,2689.803754,2424.811473,104.561442,2026.824206,56.365793,3253.555607,428.208829,7099.121771,5015.294836,1146.537779,1878.665409
2015-09-14,661.380563,877.188259,1566.206102,1395.29023,9067.21588,451.104429,1517.978453,1858.024266,9285.330583,192.554302,258.159147,277.052492,2668.279556,2412.771607,105.739609,2003.755493,55.900295,3267.11488,426.496465,7001.3223,4995.547413,1138.964356,1870.972398
2015-09-15,645.272723,881.994885,1568.991068,1405.800462,9075.305561,451.889287,1531.219095,1864.876299,9172.438378,195.239685,258.272129,281.276606,2666.394325,2434.124227,105.029275,2019.491541,55.779324,3247.9038,429.701675,6995.740328,5036.397017,1146.655246,1894.709163
2015-09-16,665.452552,894.564693,1632.927932,1446.607551,9124.921205,457.604684,1556.824928,1876.873406,9368.783606,196.656152,267.405941,283.746179,2680.756767,2472.402682,106.157123,2075.859301,57.079791,3285.643465,438.839192,7097.010301,5107.202611,1176.002052,1911.235301
2015-09-17,667.967257,891.706041,1632.149158,1448.74041,9167.12838,457.899932,1563.848006,1880.67669,9305.524832,198.080141,263.848908,284.705659,2706.510784,2475.463344,105.709993,2086.20182,57.323587,3310.195367,445.423317,7097.743746,5091.581611,1168.679668,1906.656671
2015-09-18,677.999325,863.545316,1613.130327,1441.487854,9119.537197,451.564663,1535.82632,1837.260956,9409.808751,196.242455,262.729672,278.587855,2672.066137,2433.578482,107.815173,2062.066479,57.212926,3314.614405,435.784091,6987.535542,5075.763083,1157.769956,1876.29639
2015-09-21,655.931196,848.138941,1596.300624,1438.532588,9160.648791,450.051447,1527.52344,1810.338214,9351.530782,194.096769,259.171053,277.152407,2659.42911,2428.15903,105.230596,2040.715537,56.748707,3273.839598,429.240807,6901.945334,5040.161394,1150.66451,1883.957716
2015-09-22,652.981273,824.74002,1540.850982,1401.818012,8864.860524,434.858369,1470.242467,1731.564688,9357.010366,187.694919,258.714228,266.394724,2670.285279,2343.813039,104.737049,1993.190311,54.937917,3233.706977,414.050499,6681.81652,4862.248739,1108.029272,1860.499901
2015-09-23,634.359009,829.103429,1553.647846,1389.988778,8924.905414,437.363999,1473.885802,1741.026142,9151.463608,188.353477,257.645863,267.063158,2660.091236,2336.650859,102.470095,1973.232598,55.380303,3194.387456,410.36103,6651.29153,4817.283369,1116.844149,1856.208447
2015-09-24,641.325388,829.270465,1541.676521,1378.440072,8816.030135,431.678034,1465.323408,1730.234812,9059.06584,185.300695,249.20103,264.319164,2620.582983,2314.053874,104.451189,1900.911997,55.17432,3192.30451,407.780659,6516.81993,4772.240511,1107.112095,1849.617713
2015-09-25,639.507165,834.044705,1566.950332,1384.511513,8960.831291,437.996521,1494.952281,1758.852967,9087.497515,188.729432,248.599592,271.23191,2636.050114,2371.121122,104.290793,1921.224088,56.059241,3182.378445,413.722391,6639.775464,4854.281364,1126.673618,1848.053072
2015-09-28,646.809291,819.152498,1551.088184,1341.406898,8883.743034,429.000843,1460.515244,1727.173676,9087.61477,185.811561,248.552234,264.730893,2622.12284,2322.34986,103.349561,1886.260941,55.084641,3121.676158,409.925511,6480.111172,4795.86064,1099.080708,1799.078578
2015-09-29,622.954124,832.095892,1525.235889,1341.328651,8719.07498,431.997704,1454.381514,1721.783014,8843.363384,181.059538,239.29361,264.920532,2502.771977,2315.138121,101.894052,1910.024231,54.478823,3118.668797,410.693226,6536.030243,4774.325521,1087.890573,1800.866025
2015-09-30,637.822242,844.200066,1539.378601,1372.75818,8769.871877,438.779329,1485.005007,1750.624393,8946.157687,185.511594,238.85777,271.01315,2572.348941,2359.099739,101.950595,1936.323094,56.445326,3141.853312,415.615767,6677.299218,4859.051047,1116.734933,1835.495873
2015-10-01,651.871473,846.738947,1538.846205,1383.137496,8848.487697,438.932672,1480.282123,1730.932259,8946.157687,184.853191,239.35318,269.465843,2635.673759,2347.394011,102.88643,1983.335261,57.637268,3132.575953,417.171799,6658.189507,4868.20108,1119.695993,1839.01485
2015-10-02,642.132089,855.780678,1563.376234,1392.349958,8853.564351,446.178617,1499.858934,1749.061773,9182.557899,184.975966,239.774152,274.436277,2649.606984,2379.716013,103.200798,1985.935801,59.590913,3110.508406,421.300164,6723.217678,4901.14574,1134.246686,1866.189296
2015-10-05,659.106253,873.902583,1598.378378,1423.912919,8990.791797,457.741156,1542.3116,1786.450774,9299.585767,189.537538,243.11114800000001,280.45631,2660.624417,2437.896246,104.669369,2046.813081,61.757863,3198.893513,435.206996,6938.952442,5000.148401,1163.958109,1899.769327
2015-10-06,667.111387,890.354742,1604.622964,1440.275746,9062.787999,465.693354,1564.728237,1810.519643,9295.206514,191.223387,245.44551,284.442978,2684.457869,2462.154483,105.611607,2125.271737,62.607063,3253.388941,443.294314,7000.219244,5051.909871,1171.964501,1892.609547
2015-10-07,679.599691,903.532031,1601.386818,1471.464376,9002.435303,463.891195,1561.452267,1817.041409,9483.659861,188.703525,244.792542,281.477295,2723.89739,2442.881837,106.16672,2205.741152,63.383154,3360.384173,446.161369,6977.111774,4970.298169,1183.118927,1907.865624
2015-10-08,680.601983,899.567314,1595.665248,1480.004062,8986.918412,465.085063,1571.010602,1828.66355,9469.042406,188.35002,246.986893,283.976156,2707.769771,2456.279658,105.158211,2183.611125,63.387868,3343.624678,448.079165,7050.182316,5014.103093,1188.622917,1924.317757
2015-10-09,702.836842,911.306023,1612.670954,1491.769606,9077.591433,468.479867,1589.377456,1858.783016,9485.285307,188.477885,248.951433,287.647142,2760.351928,2470.842491,107.318408,2222.283373,64.203693,3450.409782,457.397917,7181.416727,5045.774863,1198.071573,1925.702351
2015-10-12,699.633957,912.75205,1608.117017,1488.258205,9122.006998,471.011534,1588.346927,1864.957467,9550.59578,189.038696,246.111995,286.046732,2769.559623,2467.748326,108.677737,2199.545449,62.023016,3482.347504,455.34897,7188.931987,5067.151707,1191.620105,1927.262783
2015-10-13,689.109461,896.458048,1619.117274,1472.897119,9025.847828,465.408953,1573.718736,1848.442665,9538.221286,189.098374,245.587727,285.522907,2743.958847,2463.897672,108.191327,2159.069424,61.174635,3418.290933,448.715396,7110.399629,5041.228398,1176.410792,1914.136634
2015-10-14,684.70161,908.274763,1625.730994,1474.716803,8831.970677,466.163223,1571.412406,1837.867289,9528.533856,189.268374,241.604246,284.481252,2697.579704,2448.584128,109.659455,2162.6807,61.243581,3456.849229,446.999031,7013.601827,5033.095294,1179.39715,1905.104055
2015-10-15,694.204224,915.920617,1629.599463,1480.639642,8857.60916,470.687586,1585.965594,1855.962614,9720.672392,192.345224,248.473175,288.304499,2749.078202,2498.661484,112.978213,2188.414095,61.82107,3505.189128,447.844413,6980.736794,5089.152107,1194.222279,1933.645904
2015-10-16,694.183791,927.488738,1637.017002,1480.487582,9041.250546,468.731506,1593.125096,1859.711484,9821.601434,192.865364,247.772803,289.458004,2767.534468,2516.356234,113.600982,2197.331523,62.40368,3520.143476,453.685456,6992.021345,5119.92143,1199.836382,1942.329942
2015-10-19,694.013841,915.454257,1638.585661,1464.748824,9118.327917,469.415277,1584.688069,1859.45523,9760.949142,191.12628,251.312796,288.917153,2737.022509,2520.732307,113.463869,2188.522347,61.829785,3498.365161,449.668744,6926.074829,5082.674941,1197.296981,1942.584491
2015-10-20,689.322279,920.768297,1640.351079,1476.414032,9051.951946,469.905986,1578.876743,1861.01092,9720.209679,191.980151,248.652004,287.822253,2736.419121,2516.891143,114.041014,2179.253713,62.331265,3480.280239,446.91221,6981.690265,5070.65428,1194.612006,1939.417434
2015-10-21,686.131309,931.605846,1629.560995,1444.090296,8974.776546,470.253531,1588.261469,1879.371545,9720.021552,195.212318,241.242059,286.674196,2787.136893,2527.471955,114.702382,2170.04012,61.408943,3479.064953,449.958624,6918.212831,5034.019782,1194.641832,1927.207952
2015-10-22,689.586524,934.212751,1634.095267,1460.413363,8888.710116,471.619087,1595.734978,1892.196763,9750.335549,194.920475,241.921271,287.781302,2760.75123,2528.85674,116.351083,2154.182962,60.599788,3491.579906,452.022582,6971.742813,5061.782495,1196.248042,1957.941912
2015-10-23,701.012453,922.938922,1648.280082,1463.910511,8975.577839,469.205863,1616.193264,1923.420393,9892.467292,195.402259,240.709801,285.767752,2799.999445,2547.361895,117.095173,2152.35246,60.391678,3531.001445,451.128026,7015.578382,5105.83603,1203.729286,1979.044238
2015-10-26,703.894637,924.277424,1649.50632,1450.069225,9015.605047,469.038193,1609.218739,1927.406913,9858.309487,193.443893,249.970984,285.1351,2826.916902,2543.713956,117.727745,2156.2584,59.916957,3553.931158,451.516158,7006.304938,5077.032796,1199.186429,1975.493208
2015-10-27,701.15783,896.545673,1646.681029,1430.398582,9015.10787,462.270015,1593.318883,1907.6415,9868.083899,189.383712,251.036662,281.755879,2812.268522,2525.187274,118.572927,2093.263906,58.253208,3508.388882,444.995977,6933.871412,5026.075413,1185.654998,1970.63624
2015-10-28,690.173139,906.871471,1677.013983,1459.30278,9154.87005,468.130387,1609.314431,1935.898455,9844.893022,192.7956,255.13246,286.34626,2814.722009,2550.645456,116.940783,2106.422635,59.380399,3497.440833,450.040124,7054.666072,5074.781633,1199.616665,1994.809574
2015-10-29,674.245746,895.050648,1663.938207,1448.959672,8781.614439,474.054612,1593.350112,1914.93679,9799.420974,189.806384,254.820968,281.17637,2800.250632,2527.60219,116.215298,2047.093311,59.371583,3426.031608,443.982198,6926.636155,5053.039265,1190.061006,1993.301342
2015-10-30,674.926796,906.450162,1688.905209,1426.849473,8810.976211,481.327298,1608.755211,1936.424616,9706.252916,192.44668,255.523608,283.257329,2831.437299,2545.073254,117.344794,2072.551546,59.945491,3434.661118,445.248705,6997.525193,5074.483983,1195.145318,1984.458231
2015-11-02,665.922237,909.667996,1690.969546,1437.191255,8877.03332,483.912462,1612.89489,1951.855587,9572.768222,193.540009,252.686193,283.505969,2773.233641,2554.212101,117.384411,2069.947286,60.367331,3401.813023,447.145388,6999.019378,5085.728501,1193.916504,2008.359197
2015-11-03,677.371533,910.611458,1673.919072,1444.100386,8909.483727,484.771862,1606.029705,1935.882738,9675.665499,190.837755,257.850948,280.993928,2761.788658,2539.725367,116.958553,2087.000438,60.858151,3441.722823,446.102129,6991.854359,5052.507419,1196.568214,2013.712568
2015-11-04,676.870701,889.353833,1667.857819,1436.40497,8893.936352,486.116893,1597.763881,1900.460096,9859.468434,189.954929,255.8162,276.615178,2779.214754,2532.439193,115.700834,2108.018487,60.74991,3478.159363,443.592829,7033.814652,5050.413368,1201.164475,2007.264054
2015-11-05,669.231742,886.815199,1670.984114,1421.107473,9005.510682,485.946614,1607.804868,1907.409425,9806.234806,188.284457,252.350707,275.099004,2805.597175,2529.608431,116.412997,2092.689634,60.207436,3448.744986,441.2887,6993.068098,5049.782602,1181.217535,2004.514508
2015-11-06,662.365945,920.480466,1677.990355,1406.761975,8970.441134,482.855911,1590.619939,1901.470959,9766.687511,189.872009,249.989463,275.860181,2784.445157,2525.872319,113.651048,2058.478124,59.273277,3399.164067,437.914636,6937.179056,5001.587797,1164.587385,2003.773284
2015-11-09,650.808777,919.507876,1666.357702,1401.759985,8878.769655,476.82312,1567.20373,1872.345087,9710.582952,186.53444,249.416667,270.741553,2832.140083,2500.711791,113.264929,2066.218812,57.028179,3369.212454,432.233655,6908.223078,4953.511602,1156.507515,1984.418732
2015-11-10,646.038168,916.815985,1659.158447,1396.285697,8820.796032,472.158735,1560.654244,1866.088436,9550.395107,185.448085,248.989219,273.492419,2830.611557,2491.501356,111.790818,2051.239915,56.52718,3373.741544,430.330567,6824.847618,4925.778836,1152.734581,1987.367927
2015-11-11,651.58755,914.575884,1693.815027,1387.404214,8958.559954,480.575742,1578.840058,1883.765126,9559.773377,187.086126,249.254736,273.580572,2846.566985,2530.161984,112.827515,2057.810743,55.714832,3357.523148,433.605421,6894.022655,4959.740352,1163.37315,1980.552211
2015-11-12,657.316191,890.897727,1675.25543,1360.035504,8943.640015,477.323361,1553.869591,1867.316137,9785.446963,184.985373,246.489151,267.502789,2842.950415,2496.236894,111.873276,1990.815261,55.151488,3332.417115,424.618686,6840.629468,4926.644354,1141.117863,1952.877912
2015-11-13,648.387841,888.632784,1669.907557,1350.574196,8811.015655,470.479212,1535.331497,1851.235187,9616.315,184.423194,246.273525,266.978406,2829.703883,2453.943448,110.410494,1963.589332,55.05052,3284.464699,422.50106,6724.101391,4868.465584,1129.468414,1931.463724
2015-11-16,639.02971,890.513442,1689.882414,1374.063001,8796.54422,473.795099,1531.646633,1850.976625,9453.417684,185.081257,246.030425,266.282276,2797.366573,2451.916361,109.783422,1988.628458,55.457629,3273.318303,422.371429,6753.442386,4858.958868,1135.589162,1959.83574
2015-11-17,656.562248,899.030101,1720.821546,1375.683242,8923.294933,479.339923,1563.418745,1883.712912,9551.984154,186.402398,247.828284,270.788775,2814.862084,2499.124971,108.616731,2027.962999,56.584113,3274.932576,429.848758,6863.828406,4941.584984,1159.57864,1957.175931
2015-11-18,654.512409,904.776561,1714.84465,1386.471685,8895.166528,479.66435,1554.83923,1881.578818,9504.902939,185.25459,249.623916,267.929754,2814.04492,2487.608661,108.138696,2044.953263,57.483436,3239.225779,426.793342,6878.196238,4942.139672,1161.459902,1988.891943
2015-11-19,680.249628,922.291962,1722.396942,1403.112431,9006.560061,483.174791,1572.552869,1918.582082,9622.333692,192.795677,254.506505,271.342443,2856.68183,2520.237827,110.58256,2063.81406,57.8532,3302.761926,434.85578,6931.701221,4975.92038,1176.938955,1986.320778
2015-11-20,685.867983,913.954862,1725.550758,1392.539532,8976.324732,483.867676,1561.811925,1912.303755,9719.591803,193.654433,254.703253,269.141457,2859.569248,2507.263769,110.99412,2045.629237,56.93283,3304.883851,429.670677,6959.370245,4967.479809,1172.356902,1993.624323
2015-11-23,684.366099,921.012925,1723.742378,1382.759739,8918.126623,484.342191,1548.007537,1898.271416,9682.959855,194.794335,257.055583,269.718944,2855.615551,2488.438972,111.305673,2028.565894,56.607306,3267.584917,427.015967,6901.765098,4905.529517,1159.899643,1991.367191
2015-11-24,681.209272,905.957143,1731.958253,1387.89434,8837.725968,475.819677,1528.245438,1875.810817,9635.441614,193.053144,255.82089,266.420163,2870.109514,2463.656745,112.259933,2034.319344,55.997787,3306.789623,425.605208,6780.148313,4856.932351,1150.065526,1994.395662
2015-11-25,677.398344,897.340984,1747.906551,1389.135705,8937.380226,479.295291,1544.434227,1908.516068,9593.816884,195.112297,256.58793,270.416629,2840.545994,2496.226539,112.400503,2030.600693,56.094524,3281.253403,424.455822,6829.794434,4894.620148,1161.281564,1994.619173
2015-11-26,679.114808,912.179482,1772.898067,1393.294651,8993.092564,482.570701,1563.44313,1936.60414,9585.773058,199.010408,258.645174,273.564868,2862.08961,2520.4863,113.717619,2052.542742,56.513673,3273.58513,429.672905,6920.49478,4910.700911,1175.355774,1994.619173
2015-11-27,674.723978,908.714763,1766.319539,1378.915664,8995.354507,480.753127,1556.711572,1927.68839,9409.42944,197.842838,258.302214,273.053223,2842.852537,2520.086439,112.834766,2029.681714,56.401734,3232.341853,427.260498,6927.787213,4901.953064,1166.468345,1995.913828
2015-11-30,674.891797,917.988718,1758.353967,1396.079836,9086.370217,481.483759,1560.428617,1936.623825,9375.327845,198.049897,252.438686,273.840282,2802.261162,2496.996139,113.807721,2038.734429,56.017423,3244.151686,428.898137,6996.497122,4911.063615,1163.09855,1986.563013
2015-12-01,693.771159,922.113163,1752.68332,1409.425837,9175.788565,484.555997,1556.232809,1925.116114,9533.869488,198.575914,261.127667,272.887509,2851.864496,2493.798487,115.992431,2049.56147,55.812397,3264.335029,430.565485,6993.152563,4908.682178,1170.285433,2007.407085
2015-12-02,694.635009,910.18331,1749.432457,1393.795401,9195.981871,486.284627,1548.428351,1907.045817,9602.405604,197.876635,258.650984,271.245989,2836.410238,2486.262036,114.81095,2052.188367,55.828479,3269.983006,427.007623,7016.810723,4921.230392,1165.870674,1985.151624
2015-12-03,687.832135,920.950473,1744.141933,1373.827607,9256.390991,487.382433,1535.832942,1890.532131,9567.526671,197.914603,258.455817,271.453078,2844.64543,2458.658807,113.989263,2045.517966,56.762238,3292.811701,427.72787,7016.444552,4960.684766,1146.727738,1956.303736
2015-12-04,684.16864,925.188832,1743.020331,1382.385063,9282.523871,486.54899,1537.196529,1891.247677,9543.481644,199.230904,261.391941,272.548162,2793.653419,2456.905595,115.464795,2006.484255,56.365093,3303.526454,428.418059,6955.169062,4949.568241,1144.478121,1995.277558
2015-12-07,677.157178,912.471883,1763.783033,1335.794104,9344.239119,488.267154,1545.795754,1908.419227,9551.359247,201.285809,260.959107,271.887892,2810.141804,2469.681889,112.225601,1989.563173,56.179737,3314.873632,425.155519,6972.033985,4961.684023,1139.128947,1980.539812
2015-12-08,665.29079,914.027352,1743.119256,1316.463178,9239.804567,479.063159,1524.667714,1874.770841,9435.556679,199.145614,260.848262,266.240801,2787.491966,2434.753035,110.699977,1931.033581,55.24165,3270.612765,417.205511,6789.720608,4924.332889,1116.492921,1968.533772
2015-12-09,661.614006,891.530215,1741.675424,1319.636012,9279.247842,476.347663,1523.049633,1877.528394,9406.72099,199.798863,262.923215,268.064061,2784.973423,2443.346649,111.027353,1967.26033,56.436665,3264.720858,420.763309,6795.497087,4911.458872,1129.498531,1953.024605
2015-12-10,662.523893,897.428381,1731.225623,1324.204858,9184.216663,480.450783,1516.545483,1873.714604,9377.8112,198.246737,260.438835,266.108948,2771.422591,2422.749927,112.96996,1954.230621,56.552429,3255.786416,417.481762,6707.136766,4909.770068,1121.300835,1957.488303
2015-12-11,653.672607,882.237757,1703.890859,1290.092707,9001.117574,470.145992,1496.471039,1839.292191,9294.307271,197.252533,260.907524,262.749047,2801.223753,2392.041207,113.564845,1910.446181,55.707449,3216.939194,413.173763,6570.589428,4859.722016,1100.002631,1919.514201
2015-12-14,642.540193,868.169459,1682.81699,1277.747175,9000.895196,465.737279,1475.554062,1809.554756,9236.876377,196.454641,256.725015,256.515697,2765.28426,2357.943103,113.771958,1891.860155,54.983185,3200.004391,405.12835,6516.3440200000005,4803.693203,1078.66389,1927.439541
2015-12-15,633.29579,888.167795,1705.132008,1300.783245,9091.437347,474.070782,1506.024646,1845.73454,9179.861345,195.539157,260.131926,263.672174,2694.68759,2404.355219,112.519424,1947.890595,55.680536,3200.444321,413.486049,6668.670213,4876.808591,1099.418812,1948.052602
2015-12-16,651.532146,899.745454,1721.75875,1318.873678,9164.56971,479.747622,1513.443445,1853.960773,9302.482162,195.072745,257.501209,263.453426,2766.681342,2416.66895,113.833083,1942.184549,56.379892,3230.405145,414.661468,6674.318556,4906.227175,1104.209657,1976.451492
2015-12-17,653.481707,880.580849,1742.209357,1292.765013,9184.157369,478.710873,1515.399267,1880.245992,9375.633184,196.543179,257.605606,264.753009,2788.655645,2424.090127,113.22087,1926.910433,56.540257,3225.796278,417.664405,6687.876945,4893.455215,1102.566729,1946.761308
2015-12-18,660.121319,882.406578,1727.777747,1297.061832,9115.137682,471.549931,1499.335499,1859.938827,9347.012931,194.617532,256.610261,261.407382,2764.238754,2391.24466,113.710875,1883.740762,56.712676,3230.512433,410.940591,6614.015522,4872.135459,1094.218555,1913.010884
2015-12-21,661.603708,887.243804,1716.084464,1290.625181,9173.125407,474.177358,1490.504703,1852.334185,9350.202406,195.35406,259.335631,261.405073,2763.854668,2380.683147,113.624908,1879.402327,56.44548,3238.858092,398.683499,6646.343581,4846.074946,1090.440757,1927.273179
2015-12-22,666.438023,902.067203,1720.388261,1299.908497,9118.056458,476.096355,1497.628915,1860.365947,9394.431736,196.511794,257.724131,262.324812,2772.410606,2398.89669,115.68381,1883.941112,57.325669,3250.556517,402.753981,6685.752252,4852.921539,1094.742823,1944.050285
2015-12-23,669.415689,907.325991,1741.099053,1327.629148,9224.914896,481.064888,1518.64278,1886.079033,9453.450393,197.602828,258.044227,265.313992,2770.23383,2438.861067,116.771829,1936.623237,58.52664,3263.483435,409.381515,6812.861366,4932.078504,1126.882212,1968.553584
2015-12-24,683.095496,913.914415,1754.299002,1330.066179,9292.447315,484.558075,1526.139001,1899.774538,9481.025742,198.743564,260.981003,267.240533,2771.779831,2457.121478,117.986613,1951.921549,59.213422,3279.166023,414.352478,6867.364257,4962.30141,1134.930402,1965.392778
2015-12-25,683.095496,913.914415,1754.299002,1330.066179,9292.447315,484.558075,1526.139001,1899.774538,9481.025742,198.743564,260.981003,267.240533,2758.608133,2457.121478,117.986613,1951.921549,59.213422,3279.166023,414.352478,6867.364257,4962.30141,1134.930402,1965.392778
2015-12-28,682.250081,913.402834,1753.369835,1326.66619,9324.021157,481.064517,1514.72649,1889.088905,9398.526872,198.979332,260.497318,266.477951,2779.230479,2448.532434,118.306102,1933.416878,58.716229,3271.141674,409.117997,6826.28071,4975.624383,1131.891868,1961.148902
2015-12-29,692.151789,904.580612,1775.801867,1323.588971,9385.051741,485.832766,1532.278266,1913.516665,9440.744812,200.536062,261.65994,268.505321,2798.238825,2473.196756,119.684362,1944.155716,58.832805,3269.251613,411.552411,6898.137672,5032.604888,1134.164217,1981.712011
2015-12-30,699.214346,906.217105,1765.221356,1308.949109,9397.102218,483.332402,1526.194664,1894.115041,9443.205906,201.120931,260.639203,265.622307,2801.882968,2467.437144,119.644478,1920.987782,58.751165,3266.192779,410.416783,6836.812602,5012.120097,1129.67565,1967.519906
2015-12-31,694.314576,902.023769,1737.450948,1294.478253,9352.577533,481.09588,1506.236044,1885.350409,9446.618755,198.397885,258.76111,264.393194,2808.288204,2429.403944,120.357082,1915.138886,58.58168,3253.594611,404.211957,6833.690437,4958.293633,1116.722641,1949.702839
2016-01-01,694.314576,902.023769,1737.450948,1294.478253,9352.577533,481.09588,1506.236044,1885.350409,9446.618755,198.397885,258.76111,264.393194,2808.288204,2429.403944,120.357082,1915.138886,58.58168,3253.594611,404.211957,6833.690437,4958.293633,1116.722641,1949.702839
